1.000k games, 4 RandomStackingPlayer mod hinanden. Tjek winrate af placering

bot 1
267832
248398
242591
241179
bot 2
248714
250616
250610
250060
bot 3
242610
246053
255666
255671
bot 4
240844
254933
251133
253090

100k games, 1 StackingMovePlayer mod 3 RandomStackingPlayer (1. placering)

bot 1
35237
26289
20667
17807
bot 2
22443
24463
26154
26940
bot 3
21064
24450
26719
27767
bot 4
21256
24798
26460
27486

100k games, 1 StackingMovePlayer mod 3 RandomStackingPlayer (2. placering)

bot 1
24018
24523
25417
26042
bot 2
33243
26489
21464
18804
bot 3
21957
23859
26643
27541
bot 4
20782
25129
26476
27613

100k games, 1 StackingMovePlayer mod 3 RandomStackingPlayer (3. placering)

bot 1
23595
24593
25344
26468
bot 2
22035
24403
26183
27379
bot 3
32449
26199
22197
19155
bot 4
21921
24805
26276
26998

100k games, 1 StackingMovePlayer mod 3 RandomStackingPlayer (4. placering)

bot 1
24447
24107
25473
25973
bot 2
21946
24614
25986
27454
bot 3
21586
24081
26665
27668
bot 4
32021
27198
21876
18905

100k games, 1 StackingMovePlayer mod 3 RandomPlayer (1. placering)

bot 1
45158
26321
16371
12150
bot 2
19334
24600
27594
28472
bot 3
17086
24484
28313
30117
bot 4
18422
24595
27722
29261


100k games, 1 StackingMovePlayer mod 3 RandomPlayer (2. placering)

bot 1
20805
24428
26704
28063
bot 2
42981
27251
17150
12618
bot 3
19024
23507
27991
29478
bot 4
17190
24814
28155
29841

100k games, 1 StackingMovePlayer mod 3 RandomPlayer (3. placering)

bot 1
19371
24650
27171
28808
bot 2
19092
24038
27519
29351
bot 3
42466
26870
17788
12876
bot 4
19071
24442
27522
28965

100k games, 1 StackingMovePlayer mod 3 RandomPlayer (4. placering)

bot 1
21138
23980
26655
28227
bot 2
17886
24256
28095
29763
bot 3
18988
23744
27934
29334
bot 4
41988
28020
17316
12676
